060916_03_b_dynamic_04.c3d,060916_03,4,R,Knee Rotation,-4.7265,-33.56207,-13.9878422628
060916_03_b_dynamic_04.c3d,060916_03,4,R,Dorsi Plan Flex,11.45994,-27.53523,-1.99349985401
060916_03_b_dynamic_04.c3d,060916_03,4,R,Foot Rotation,14.45464,-6.41061,2.23099072993
060916_03_b_dynamic_04.c3d,060916_03,4,R,Foot Progression,-2.96226,-33.22772,-12.1240022628
060916_03_b_dynamic_06.c3d,060916_03,6,L,Pelvic Tilt,21.58149,16.62843,18.9549386614
060916_03_b_dynamic_06.c3d,060916_03,6,L,Pelvic Obliquity,7.45756,2.35993,4.1570211811
060916_03_b_dynamic_06.c3d,060916_03,6,L,Pelvic Rotation,13.92969,2.46854,8.95614346457
060916_03_b_dynamic_06.c3d,060916_03,6,L,Hip Flex Ext,42.1252,-0.1928,23.0915638583
060916_03_b_dynamic_06.c3d,060916_03,6,L,Hip Ab Adduct,11.19867,-0.12898,6.28921598425
060916_03_b_dynamic_06.c3d,060916_03,6,L,Hip Rotation,-3.40927,-21.91275,-12.1269625984
060916_03_b_dynamic_06.c3d,060916_03,6,L,Knee Flex Ext,58.70421,1.05948,16.0525848031
060916_03_b_dynamic_06.c3d,060916_03,6,L,Knee Valg Var,2.00192,-0.94583,0.799679370079
060916_03_b_dynamic_06.c3d,060916_03,6,L,Knee Rotation,9.86147,-9.20689,-1.80307952756
060916_03_b_dynamic_06.c3d,060916_03,6,L,Dorsi Plan Flex,12.76626,-10.17603,5.14293094488
060916_03_b_dynamic_06.c3d,060916_03,6,L,Foot Rotation,-7.29413,-19.6838,-11.6264007087
060916_03_b_dynamic_06.c3d,060916_03,6,L,Foot Progression,-4.18479,-20.88498,-15.0473244882
060916_03_b_dynamic_06.c3d,060916_03,6,R,Pelvic Tilt,21.58149,17.32417,19.3668749206
060916_03_b_dynamic_06.c3d,060916_03,6,R,Pelvic Obliquity,-2.35993,-7.41683,-4.23230468254
060916_03_b_dynamic_06.c3d,060916_03,6,R,Pelvic Rotation,-2.46854,-14.8744,-9.34255849206
060916_03_b_dynamic_06.c3d,060916_03,6,R,Hip Flex Ext,45.02773,0.63528,25.9282911111
060916_03_b_dynamic_06.c3d,060916_03,6,R,Hip Ab Adduct,12.45086,-1.41456,6.46643246032
060916_03_b_dynamic_06.c3d,060916_03,6,R,Hip Rotation,14.01237,-1.27593,7.71400714286
060916_03_b_dynamic_06.c3d,060916_03,6,R,Knee Flex Ext,65.57148,-3.6323,18.8057257937
060916_03_b_dynamic_06.c3d,060916_03,6,R,Knee Valg Var,1.35236,-6.10279,-3.12146833333
060916_03_b_dynamic_06.c3d,060916_03,6,R,Knee Rotation,-3.90598,-32.22913,-14.0076901587
060916_03_b_dynamic_06.c3d,060916_03,6,R,Dorsi Plan Flex,12.84357,-19.41013,-0.330689047619
060916_03_b_dynamic_06.c3d,060916_03,6,R,Foot Rotation,9.05962,-4.75351,1.57167865079
060916_03_b_dynamic_06.c3d,060916_03,6,R,Foot Progression,-6.21906,-26.30513,-12.774322619
060916_04_b_dynamic_02.c3d,060916_04,2,L,Pelvic Tilt,15.74441,12.81605,14.2307909091
060916_04_b_dynamic_02.c3d,060916_04,2,L,Pelvic Obliquity,9.52114,-7.88249,-0.0874428030303
060916_04_b_dynamic_02.c3d,060916_04,2,L,Pelvic Rotation,14.73831,-8.01948,0.302460151515
